Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N,Temp_lag0,Temp_lag1,Temp_lag2,Temp_lag3,Temp_lag4,Temp_lag5,Temp_lag6,Temp_lag7,pH_lag0,pH_lag1,pH_lag2,pH_lag3,pH_lag4,pH_lag5,pH_lag6,pH_lag7,DO_lag0,DO_lag1,DO_lag2,DO_lag3,DO_lag4,DO_lag5,DO_lag6,DO_lag7,TN_lag0,TN_lag1,TN_lag2,TN_lag3,TN_lag4,TN_lag5,TN_lag6,TN_lag7,TP_lag0,TP_lag1,TP_lag2,TP_lag3,TP_lag4,TP_lag5,TP_lag6,TP_lag7,Turbidity_lag0,Turbidity_lag1,Turbidity_lag2,Turbidity_lag3,Turbidity_lag4,Turbidity_lag5,Turbidity_lag6,Turbidity_lag7,EC_lag0,EC_lag1,EC_lag2,EC_lag3,EC_lag4,EC_lag5,EC_lag6,EC_lag7,CODMn_lag0,CODMn_lag1,CODMn_lag2,CODMn_lag3,CODMn_lag4,CODMn_lag5,CODMn_lag6,CODMn_lag7,NH3N_lag0,NH3N_lag1,NH3N_lag2,NH3N_lag3,NH3N_lag4,NH3N_lag5,NH3N_lag6,NH3N_lag7,y
拖山,2023-06-02,20072090.0,28.7,8.02,9.58,1.01,0.065,39.5,508.3,3.71,0.025,28.7,26.52,26.26666667,26.94,26.6,24.75,22.86666667,23.2,8.02,7.834,7.705,7.86,8.0,8.15,8.205,8.52,9.58,7.916,7.795,8.786,10.27,7.89,9.448,10.75,1.01,1.086,1.381666667,1.264,0.866,0.9175,1.191666667,1.55,0.065,0.0644,0.073833333,0.07,0.058,0.06,0.068333333,0.07,39.5,29.4,32.88333333,32.06,21.86,20.2,29.66,35.5,508.3,509.74,512.55,513.3,510.78,513.55,540.8166667,572.9,3.71,3.292,3.771666667,3.72,3.642,3.8925,3.666,4.16,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,16.814840900696876
拖山,2023-06-04,18845864.0,25.64,7.6,7.71,1.448,0.0748,85.72,510.4,3.582,0.025,25.64,28.7,26.52,26.26666667,26.94,26.6,24.75,22.86666667,7.6,8.02,7.834,7.705,7.86,8.0,8.15,8.205,7.71,9.58,7.916,7.795,8.786,10.27,7.89,9.448,1.448,1.01,1.086,1.381666667,1.264,0.866,0.9175,1.191666667,0.0748,0.065,0.0644,0.073833333,0.07,0.058,0.06,0.068333333,85.72,39.5,29.4,32.88333333,32.06,21.86,20.2,29.66,510.4,508.3,509.74,512.55,513.3,510.78,513.55,540.8166667,3.582,3.71,3.292,3.771666667,3.72,3.642,3.8925,3.666,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,16.7518040843994
拖山,2023-06-05,14647834.67,24.11666667,7.416666667,7.37,1.471666667,0.0745,88.31666667,511.9,3.655,0.025,24.11666667,25.64,28.7,26.52,26.26666667,26.94,26.6,24.75,7.416666667,7.6,8.02,7.834,7.705,7.86,8.0,8.15,7.37,7.71,9.58,7.916,7.795,8.786,10.27,7.89,1.471666667,1.448,1.01,1.086,1.381666667,1.264,0.866,0.9175,0.0745,0.0748,0.065,0.0644,0.073833333,0.07,0.058,0.06,88.31666667,85.72,39.5,29.4,32.88333333,32.06,21.86,20.2,511.9,510.4,508.3,509.74,512.55,513.3,510.78,513.55,3.655,3.582,3.71,3.292,3.771666667,3.72,3.642,3.8925,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,16.49980314667716
拖山,2023-06-06,13851448.0,23.45,7.515,8.568333333,1.261666667,0.0675,61.1,506.8166667,3.322,0.026,23.45,24.11666667,25.64,28.7,26.52,26.26666667,26.94,26.6,7.515,7.416666667,7.6,8.02,7.834,7.705,7.86,8.0,8.568333333,7.37,7.71,9.58,7.916,7.795,8.786,10.27,1.261666667,1.471666667,1.448,1.01,1.086,1.381666667,1.264,0.866,0.0675,0.0745,0.0748,0.065,0.0644,0.073833333,0.07,0.058,61.1,88.31666667,85.72,39.5,29.4,32.88333333,32.06,21.86,506.8166667,511.9,510.4,508.3,509.74,512.55,513.3,510.78,3.322,3.655,3.582,3.71,3.292,3.771666667,3.72,3.642,0.026,0.025,0.025,0.025,0.025,0.025,0.025,0.025,16.44390040606386
拖山,2023-06-07,18470683.33,24.23333333,7.618333333,8.956666667,1.131666667,0.062666667,29.43333333,506.8333333,3.016666667,0.025,24.23333333,23.45,24.11666667,25.64,28.7,26.52,26.26666667,26.94,7.618333333,7.515,7.416666667,7.6,8.02,7.834,7.705,7.86,8.956666667,8.568333333,7.37,7.71,9.58,7.916,7.795,8.786,1.131666667,1.261666667,1.471666667,1.448,1.01,1.086,1.381666667,1.264,0.062666667,0.0675,0.0745,0.0748,0.065,0.0644,0.073833333,0.07,29.43333333,61.1,88.31666667,85.72,39.5,29.4,32.88333333,32.06,506.8333333,506.8166667,511.9,510.4,508.3,509.74,512.55,513.3,3.016666667,3.322,3.655,3.582,3.71,3.292,3.771666667,3.72,0.025,0.026,0.025,0.025,0.025,0.025,0.025,0.025,16.731695402382396
拖山,2023-06-08,19866998.0,25.78,7.792,9.664,1.016,0.057,26.88,505.94,3.932,0.025,25.78,24.23333333,23.45,24.11666667,25.64,28.7,26.52,26.26666667,7.792,7.618333333,7.515,7.416666667,7.6,8.02,7.834,7.705,9.664,8.956666667,8.568333333,7.37,7.71,9.58,7.916,7.795,1.016,1.131666667,1.261666667,1.471666667,1.448,1.01,1.086,1.381666667,0.057,0.062666667,0.0675,0.0745,0.0748,0.065,0.0644,0.073833333,26.88,29.43333333,61.1,88.31666667,85.72,39.5,29.4,32.88333333,505.94,506.8333333,506.8166667,511.9,510.4,508.3,509.74,512.55,3.932,3.016666667,3.322,3.655,3.582,3.71,3.292,3.771666667,0.025,0.025,0.026,0.025,0.025,0.025,0.025,0.025,16.804570571415475
拖山,2023-06-09,23011398.0,27.38,8.154,10.698,0.882,0.051,22.72,501.72,3.286,0.025,27.38,25.78,24.23333333,23.45,24.11666667,25.64,28.7,26.52,8.154,7.792,7.618333333,7.515,7.416666667,7.6,8.02,7.834,10.698,9.664,8.956666667,8.568333333,7.37,7.71,9.58,7.916,0.882,1.016,1.131666667,1.261666667,1.471666667,1.448,1.01,1.086,0.051,0.057,0.062666667,0.0675,0.0745,0.0748,0.065,0.0644,22.72,26.88,29.43333333,61.1,88.31666667,85.72,39.5,29.4,501.72,505.94,506.8333333,506.8166667,511.9,510.4,508.3,509.74,3.286,3.932,3.016666667,3.322,3.655,3.582,3.71,3.292,0.025,0.025,0.025,0.026,0.025,0.025,0.025,0.025,16.95150025981565
拖山,2023-06-10,28729813.33,28.25,7.886666667,9.288333333,0.968333333,0.063833333,44.41666667,495.4833333,3.52,0.025,28.25,27.38,25.78,24.23333333,23.45,24.11666667,25.64,28.7,7.886666667,8.154,7.792,7.618333333,7.515,7.416666667,7.6,8.02,9.288333333,10.698,9.664,8.956666667,8.568333333,7.37,7.71,9.58,0.968333333,0.882,1.016,1.131666667,1.261666667,1.471666667,1.448,1.01,0.063833333,0.051,0.057,0.062666667,0.0675,0.0745,0.0748,0.065,44.41666667,22.72,26.88,29.43333333,61.1,88.31666667,85.72,39.5,495.4833333,501.72,505.94,506.8333333,506.8166667,511.9,510.4,508.3,3.52,3.286,3.932,3.016666667,3.322,3.655,3.582,3.71,0.025,0.025,0.025,0.025,0.026,0.025,0.025,0.025,17.173445968351924
拖山,2023-06-11,27666670.0,28.1,8.05,8.985,1.031666667,0.083833333,48.93333333,488.6833333,3.441666667,0.025,28.1,28.25,27.38,25.78,24.23333333,23.45,24.11666667,25.64,8.05,7.886666667,8.154,7.792,7.618333333,7.515,7.416666667,7.6,8.985,9.288333333,10.698,9.664,8.956666667,8.568333333,7.37,7.71,1.031666667,0.968333333,0.882,1.016,1.131666667,1.261666667,1.471666667,1.448,0.083833333,0.063833333,0.051,0.057,0.062666667,0.0675,0.0745,0.0748,48.93333333,44.41666667,22.72,26.88,29.43333333,61.1,88.31666667,85.72,488.6833333,495.4833333,501.72,505.94,506.8333333,506.8166667,511.9,510.4,3.441666667,3.52,3.286,3.932,3.016666667,3.322,3.655,3.582,0.025,0.025,0.025,0.025,0.025,0.026,0.025,0.025,17.135739033719258
拖山,2023-06-12,26838845.0,27.6,7.821666667,8.575,0.853333333,0.136333333,42.66666667,484.0333333,3.388333333,0.025,27.6,28.1,28.25,27.38,25.78,24.23333333,23.45,24.11666667,7.821666667,8.05,7.886666667,8.154,7.792,7.618333333,7.515,7.416666667,8.575,8.985,9.288333333,10.698,9.664,8.956666667,8.568333333,7.37,0.853333333,1.031666667,0.968333333,0.882,1.016,1.131666667,1.261666667,1.471666667,0.136333333,0.083833333,0.063833333,0.051,0.057,0.062666667,0.0675,0.0745,42.66666667,48.93333333,44.41666667,22.72,26.88,29.43333333,61.1,88.31666667,484.0333333,488.6833333,495.4833333,501.72,505.94,506.8333333,506.8166667,511.9,3.388333333,3.441666667,3.52,3.286,3.932,3.016666667,3.322,3.655,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0.025,17.10536087361436
拖山,2023-06-13,24229641.67,27.33333333,7.883333333,9.003333333,0.873333333,0.066,52.61666667,480.3,3.311666667,0.025,27.33333333,27.6,28.1,28.25,27.38,25.78,24.23333333,23.45,7.883333333,7.821666667,8.05,7.886666667,8.154,7.792,7.618333333,7.515,9.003333333,8.575,8.985,9.288333333,10.698,9.664,8.956666667,8.568333333,0.873333333,0.853333333,1.031666667,0.968333333,0.882,1.016,1.131666667,1.261666667,0.066,0.136333333,0.083833333,0.063833333,0.051,0.057,0.062666667,0.0675,52.61666667,42.66666667,48.93333333,44.41666667,22.72,26.88,29.43333333,61.1,480.3,484.0333333,488.6833333,495.4833333,501.72,505.94,506.8333333,506.8166667,3.311666667,3.388333333,3.441666667,3.52,3.286,3.932,3.016666667,3.322,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026,17.00308734526341
拖山,2023-06-14,23900991.67,27.43333333,8.048333333,8.658333333,0.955,0.068666667,43.85,501.1833333,4.03,0.025,27.43333333,27.33333333,27.6,28.1,28.25,27.38,25.78,24.23333333,8.048333333,7.883333333,7.821666667,8.05,7.886666667,8.154,7.792,7.618333333,8.658333333,9.003333333,8.575,8.985,9.288333333,10.698,9.664,8.956666667,0.955,0.873333333,0.853333333,1.031666667,0.968333333,0.882,1.016,1.131666667,0.068666667,0.066,0.136333333,0.083833333,0.063833333,0.051,0.057,0.062666667,43.85,52.61666667,42.66666667,48.93333333,44.41666667,22.72,26.88,29.43333333,501.1833333,480.3,484.0333333,488.6833333,495.4833333,501.72,505.94,506.8333333,4.03,3.311666667,3.388333333,3.441666667,3.52,3.286,3.932,3.016666667,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,16.989430550348835
拖山,2023-06-15,23320120.0,27.36666667,8.4,8.09,1.046666667,0.068666667,35.33333333,540.0666667,3.866666667,0.026666667,27.36666667,27.43333333,27.33333333,27.6,28.1,28.25,27.38,25.78,8.4,8.048333333,7.883333333,7.821666667,8.05,7.886666667,8.154,7.792,8.09,8.658333333,9.003333333,8.575,8.985,9.288333333,10.698,9.664,1.046666667,0.955,0.873333333,0.853333333,1.031666667,0.968333333,0.882,1.016,0.068666667,0.068666667,0.066,0.136333333,0.083833333,0.063833333,0.051,0.057,35.33333333,43.85,52.61666667,42.66666667,48.93333333,44.41666667,22.72,26.88,540.0666667,501.1833333,480.3,484.0333333,488.6833333,495.4833333,501.72,505.94,3.866666667,4.03,3.311666667,3.388333333,3.441666667,3.52,3.286,3.932,0.026666667,0.025,0.025,0.025,0.025,0.025,0.025,0.025,16.96482710811235
拖山,2023-06-16,25250623.33,27.6,8.613333333,9.216666667,1.206666667,0.071666667,40.7,534.5666667,3.956666667,0.025,27.6,27.36666667,27.43333333,27.33333333,27.6,28.1,28.25,27.38,8.613333333,8.4,8.048333333,7.883333333,7.821666667,8.05,7.886666667,8.154,9.216666667,8.09,8.658333333,9.003333333,8.575,8.985,9.288333333,10.698,1.206666667,1.046666667,0.955,0.873333333,0.853333333,1.031666667,0.968333333,0.882,0.071666667,0.068666667,0.068666667,0.066,0.136333333,0.083833333,0.063833333,0.051,40.7,35.33333333,43.85,52.61666667,42.66666667,48.93333333,44.41666667,22.72,534.5666667,540.0666667,501.1833333,480.3,484.0333333,488.6833333,495.4833333,501.72,3.956666667,3.866666667,4.03,3.311666667,3.388333333,3.441666667,3.52,3.286,0.025,0.026666667,0.025,0.025,0.025,0.025,0.025,0.025,17.044361439320557
拖山,2023-06-17,23761380.0,26.7,8.29,7.63,1.36,0.076,79.6,535.1,4.34,0.025,26.7,27.6,27.36666667,27.43333333,27.33333333,27.6,28.1,28.25,8.29,8.613333333,8.4,8.048333333,7.883333333,7.821666667,8.05,7.886666667,7.63,9.216666667,8.09,8.658333333,9.003333333,8.575,8.985,9.288333333,1.36,1.206666667,1.046666667,0.955,0.873333333,0.853333333,1.031666667,0.968333333,0.076,0.071666667,0.068666667,0.068666667,0.066,0.136333333,0.083833333,0.063833333,79.6,40.7,35.33333333,43.85,52.61666667,42.66666667,48.93333333,44.41666667,535.1,534.5666667,540.0666667,501.1833333,480.3,484.0333333,488.6833333,495.4833333,4.34,3.956666667,3.866666667,4.03,3.311666667,3.388333333,3.441666667,3.52,0.025,0.025,0.026666667,0.025,0.025,0.025,0.025,0.025,16.98357217366527
拖山,2023-06-19,19295580.0,25.375,7.8425,7.05,1.29,0.07925,37.6,502.325,3.325,0.1175,25.375,26.7,27.6,27.36666667,27.43333333,27.33333333,27.6,28.1,7.8425,8.29,8.613333333,8.4,8.048333333,7.883333333,7.821666667,8.05,7.05,7.63,9.216666667,8.09,8.658333333,9.003333333,8.575,8.985,1.29,1.36,1.206666667,1.046666667,0.955,0.873333333,0.853333333,1.031666667,0.07925,0.076,0.071666667,0.068666667,0.068666667,0.066,0.136333333,0.083833333,37.6,79.6,40.7,35.33333333,43.85,52.61666667,42.66666667,48.93333333,502.325,535.1,534.5666667,540.0666667,501.1833333,480.3,484.0333333,488.6833333,3.325,4.34,3.956666667,3.866666667,4.03,3.311666667,3.388333333,3.441666667,0.1175,0.025,0.025,0.026666667,0.025,0.025,0.025,0.025,16.775386663928348
拖山,2023-06-20,18045258.0,26.24,8.152,8.628,1.516,0.0762,29.44,489.34,3.166,0.081,26.24,25.375,26.7,27.6,27.36666667,27.43333333,27.33333333,27.6,8.152,7.8425,8.29,8.613333333,8.4,8.048333333,7.883333333,7.821666667,8.628,7.05,7.63,9.216666667,8.09,8.658333333,9.003333333,8.575,1.516,1.29,1.36,1.206666667,1.046666667,0.955,0.873333333,0.853333333,0.0762,0.07925,0.076,0.071666667,0.068666667,0.068666667,0.066,0.136333333,29.44,37.6,79.6,40.7,35.33333333,43.85,52.61666667,42.66666667,489.34,502.325,535.1,534.5666667,540.0666667,501.1833333,480.3,484.0333333,3.166,3.325,4.34,3.956666667,3.866666667,4.03,3.311666667,3.388333333,0.081,0.1175,0.025,0.025,0.026666667,0.025,0.025,0.025,16.708393548962395
拖山,2023-06-21,24477290.0,27.66666667,8.593333333,11.24833333,1.198333333,0.079333333,1014.05,455.7,3.833333333,0.035,27.66666667,26.24,25.375,26.7,27.6,27.36666667,27.43333333,27.33333333,8.593333333,8.152,7.8425,8.29,8.613333333,8.4,8.048333333,7.883333333,11.24833333,8.628,7.05,7.63,9.216666667,8.09,8.658333333,9.003333333,1.198333333,1.516,1.29,1.36,1.206666667,1.046666667,0.955,0.873333333,0.079333333,0.0762,0.07925,0.076,0.071666667,0.068666667,0.068666667,0.066,1014.05,29.44,37.6,79.6,40.7,35.33333333,43.85,52.61666667,455.7,489.34,502.325,535.1,534.5666667,540.0666667,501.1833333,480.3,3.833333333,3.166,3.325,4.34,3.956666667,3.866666667,4.03,3.311666667,0.035,0.081,0.1175,0.025,0.025,0.026666667,0.025,0.025,17.01325634772023
拖山,2023-06-22,30189448.33,27.9,8.79,12.51166667,1.361666667,0.077666667,220.05,465.6,4.245,0.025,27.9,27.66666667,26.24,25.375,26.7,27.6,27.36666667,27.43333333,8.79,8.593333333,8.152,7.8425,8.29,8.613333333,8.4,8.048333333,12.51166667,11.24833333,8.628,7.05,7.63,9.216666667,8.09,8.658333333,1.361666667,1.198333333,1.516,1.29,1.36,1.206666667,1.046666667,0.955,0.077666667,0.079333333,0.0762,0.07925,0.076,0.071666667,0.068666667,0.068666667,220.05,1014.05,29.44,37.6,79.6,40.7,35.33333333,43.85,465.6,455.7,489.34,502.325,535.1,534.5666667,540.0666667,501.1833333,4.245,3.833333333,3.166,3.325,4.34,3.956666667,3.866666667,4.03,0.025,0.035,0.081,0.1175,0.025,0.025,0.026666667,0.025,17.223003061370925
拖山,2023-06-25,16579610.0,25.575,7.8525,6.98,1.3975,0.081,44.475,470.7,3.3625,0.105,25.575,27.9,27.66666667,26.24,25.375,26.7,27.6,27.36666667,7.8525,8.79,8.593333333,8.152,7.8425,8.29,8.613333333,8.4,6.98,12.51166667,11.24833333,8.628,7.05,7.63,9.216666667,8.09,1.3975,1.361666667,1.198333333,1.516,1.29,1.36,1.206666667,1.046666667,0.081,0.077666667,0.079333333,0.0762,0.07925,0.076,0.071666667,0.068666667,44.475,220.05,1014.05,29.44,37.6,79.6,40.7,35.33333333,470.7,465.6,455.7,489.34,502.325,535.1,534.5666667,540.0666667,3.3625,4.245,3.833333333,3.166,3.325,4.34,3.956666667,3.866666667,0.105,0.025,0.035,0.081,0.1175,0.025,0.025,0.026666667,16.623684245393772
拖山,2023-06-26,14159881.67,25.95,7.735,6.681666667,1.211666667,0.073833333,75.03333333,480.6833333,3.0425,0.175,25.95,25.575,27.9,27.66666667,26.24,25.375,26.7,27.6,7.735,7.8525,8.79,8.593333333,8.152,7.8425,8.29,8.613333333,6.681666667,6.98,12.51166667,11.24833333,8.628,7.05,7.63,9.216666667,1.211666667,1.3975,1.361666667,1.198333333,1.516,1.29,1.36,1.206666667,0.073833333,0.081,0.077666667,0.079333333,0.0762,0.07925,0.076,0.071666667,75.03333333,44.475,220.05,1014.05,29.44,37.6,79.6,40.7,480.6833333,470.7,465.6,455.7,489.34,502.325,535.1,534.5666667,3.0425,3.3625,4.245,3.833333333,3.166,3.325,4.34,3.956666667,0.175,0.105,0.025,0.035,0.081,0.1175,0.025,0.025,16.465923360178568
拖山,2023-06-27,14099428.33,26.95,7.763333333,6.886666667,1.235,0.067666667,127.7,487.1,3.586666667,0.155,26.95,25.95,25.575,27.9,27.66666667,26.24,25.375,26.7,7.763333333,7.735,7.8525,8.79,8.593333333,8.152,7.8425,8.29,6.886666667,6.681666667,6.98,12.51166667,11.24833333,8.628,7.05,7.63,1.235,1.211666667,1.3975,1.361666667,1.198333333,1.516,1.29,1.36,0.067666667,0.073833333,0.081,0.077666667,0.079333333,0.0762,0.07925,0.076,127.7,75.03333333,44.475,220.05,1014.05,29.44,37.6,79.6,487.1,480.6833333,470.7,465.6,455.7,489.34,502.325,535.1,3.586666667,3.0425,3.3625,4.245,3.833333333,3.166,3.325,4.34,0.155,0.175,0.105,0.025,0.035,0.081,0.1175,0.025,16.461644881479696
拖山,2023-06-28,16027126.67,28.41666667,7.895,7.28,1.31,0.0665,62.96666667,489.6166667,2.906666667,0.105,28.41666667,26.95,25.95,25.575,27.9,27.66666667,26.24,25.375,7.895,7.763333333,7.735,7.8525,8.79,8.593333333,8.152,7.8425,7.28,6.886666667,6.681666667,6.98,12.51166667,11.24833333,8.628,7.05,1.31,1.235,1.211666667,1.3975,1.361666667,1.198333333,1.516,1.29,0.0665,0.067666667,0.073833333,0.081,0.077666667,0.079333333,0.0762,0.07925,62.96666667,127.7,75.03333333,44.475,220.05,1014.05,29.44,37.6,489.6166667,487.1,480.6833333,470.7,465.6,455.7,489.34,502.325,2.906666667,3.586666667,3.0425,3.3625,4.245,3.833333333,3.166,3.325,0.105,0.155,0.175,0.105,0.025,0.035,0.081,0.1175,16.589793323876474
拖山,2023-06-29,18923385.0,29.5,8.093333333,8.033333333,0.99,0.072333333,98.05,487.4833333,2.966666667,0.0425,29.5,28.41666667,26.95,25.95,25.575,27.9,27.66666667,26.24,8.093333333,7.895,7.763333333,7.735,7.8525,8.79,8.593333333,8.152,8.033333333,7.28,6.886666667,6.681666667,6.98,12.51166667,11.24833333,8.628,0.99,1.31,1.235,1.211666667,1.3975,1.361666667,1.198333333,1.516,0.072333333,0.0665,0.067666667,0.073833333,0.081,0.077666667,0.079333333,0.0762,98.05,62.96666667,127.7,75.03333333,44.475,220.05,1014.05,29.44,487.4833333,489.6166667,487.1,480.6833333,470.7,465.6,455.7,489.34,2.966666667,2.906666667,3.586666667,3.0425,3.3625,4.245,3.833333333,3.166,0.0425,0.105,0.155,0.175,0.105,0.025,0.035,0.081,16.755909069635045
拖山,2023-06-30,16772108.33,28.98333333,7.923333333,6.95,0.998333333,0.0652,93.3,497.4,2.96,0.076666667,28.98333333,29.5,28.41666667,26.95,25.95,25.575,27.9,27.66666667,7.923333333,8.093333333,7.895,7.763333333,7.735,7.8525,8.79,8.593333333,6.95,8.033333333,7.28,6.886666667,6.681666667,6.98,12.51166667,11.24833333,0.998333333,0.99,1.31,1.235,1.211666667,1.3975,1.361666667,1.198333333,0.0652,0.072333333,0.0665,0.067666667,0.073833333,0.081,0.077666667,0.079333333,93.3,98.05,62.96666667,127.7,75.03333333,44.475,220.05,1014.05,497.4,487.4833333,489.6166667,487.1,480.6833333,470.7,465.6,455.7,2.96,2.966666667,2.906666667,3.586666667,3.0425,3.3625,4.245,3.833333333,0.076666667,0.0425,0.105,0.155,0.175,0.105,0.025,0.035,16.635227905853977
拖山,2023-07-01,17830008.33,29.68333333,8.175,8.323333333,0.845,0.213666667,55.51666667,495.4,2.71,0.056666667,29.68333333,28.98333333,29.5,28.41666667,26.95,25.95,25.575,27.9,8.175,7.923333333,8.093333333,7.895,7.763333333,7.735,7.8525,8.79,8.323333333,6.95,8.033333333,7.28,6.886666667,6.681666667,6.98,12.51166667,0.845,0.998333333,0.99,1.31,1.235,1.211666667,1.3975,1.361666667,0.213666667,0.0652,0.072333333,0.0665,0.067666667,0.073833333,0.081,0.077666667,55.51666667,93.3,98.05,62.96666667,127.7,75.03333333,44.475,220.05,495.4,497.4,487.4833333,489.6166667,487.1,480.6833333,470.7,465.6,2.71,2.96,2.966666667,2.906666667,3.586666667,3.0425,3.3625,4.245,0.056666667,0.076666667,0.0425,0.105,0.155,0.175,0.105,0.025,16.696393513114565
拖山,2023-07-02,19051223.33,29.81666667,8.191666667,8.051666667,0.923333333,0.095833333,282.0166667,493.8166667,2.821666667,0.026666667,29.81666667,29.68333333,28.98333333,29.5,28.41666667,26.95,25.95,25.575,8.191666667,8.175,7.923333333,8.093333333,7.895,7.763333333,7.735,7.8525,8.051666667,8.323333333,6.95,8.033333333,7.28,6.886666667,6.681666667,6.98,0.923333333,0.845,0.998333333,0.99,1.31,1.235,1.211666667,1.3975,0.095833333,0.213666667,0.0652,0.072333333,0.0665,0.067666667,0.073833333,0.081,282.0166667,55.51666667,93.3,98.05,62.96666667,127.7,75.03333333,44.475,493.8166667,495.4,497.4,487.4833333,489.6166667,487.1,480.6833333,470.7,2.821666667,2.71,2.96,2.966666667,2.906666667,3.586666667,3.0425,3.3625,0.026666667,0.056666667,0.076666667,0.0425,0.105,0.155,0.175,0.105,16.76264192676314
拖山,2023-07-03,20037476.67,30.13333333,8.231666667,8.361666667,0.95,0.129166667,80.05,491.1833333,3.118333333,0.035833333,30.13333333,29.81666667,29.68333333,28.98333333,29.5,28.41666667,26.95,25.95,8.231666667,8.191666667,8.175,7.923333333,8.093333333,7.895,7.763333333,7.735,8.361666667,8.051666667,8.323333333,6.95,8.033333333,7.28,6.886666667,6.681666667,0.95,0.923333333,0.845,0.998333333,0.99,1.31,1.235,1.211666667,0.129166667,0.095833333,0.213666667,0.0652,0.072333333,0.0665,0.067666667,0.073833333,80.05,282.0166667,55.51666667,93.3,98.05,62.96666667,127.7,75.03333333,491.1833333,493.8166667,495.4,497.4,487.4833333,489.6166667,487.1,480.6833333,3.118333333,2.821666667,2.71,2.96,2.966666667,2.906666667,3.586666667,3.0425,0.035833333,0.026666667,0.056666667,0.076666667,0.0425,0.105,0.155,0.175,16.813114961488843
拖山,2023-07-04,21782705.0,30.91666667,8.513333333,9.26,0.773333333,0.056,73.91666667,489.25,2.82,0.025,30.91666667,30.13333333,29.81666667,29.68333333,28.98333333,29.5,28.41666667,26.95,8.513333333,8.231666667,8.191666667,8.175,7.923333333,8.093333333,7.895,7.763333333,9.26,8.361666667,8.051666667,8.323333333,6.95,8.033333333,7.28,6.886666667,0.773333333,0.95,0.923333333,0.845,0.998333333,0.99,1.31,1.235,0.056,0.129166667,0.095833333,0.213666667,0.0652,0.072333333,0.0665,0.067666667,73.91666667,80.05,282.0166667,55.51666667,93.3,98.05,62.96666667,127.7,489.25,491.1833333,493.8166667,495.4,497.4,487.4833333,489.6166667,487.1,2.82,3.118333333,2.821666667,2.71,2.96,2.966666667,2.906666667,3.586666667,0.025,0.035833333,0.026666667,0.056666667,0.076666667,0.0425,0.105,0.155,16.89662691017588
拖山,2023-07-05,18468646.67,30.41666667,7.96,5.461666667,0.921666667,0.0505,116.0683333,460.4166667,2.605,0.030833333,30.41666667,30.91666667,30.13333333,29.81666667,29.68333333,28.98333333,29.5,28.41666667,7.96,8.513333333,8.231666667,8.191666667,8.175,7.923333333,8.093333333,7.895,5.461666667,9.26,8.361666667,8.051666667,8.323333333,6.95,8.033333333,7.28,0.921666667,0.773333333,0.95,0.923333333,0.845,0.998333333,0.99,1.31,0.0505,0.056,0.129166667,0.095833333,0.213666667,0.0652,0.072333333,0.0665,116.0683333,73.91666667,80.05,282.0166667,55.51666667,93.3,98.05,62.96666667,460.4166667,489.25,491.1833333,493.8166667,495.4,497.4,487.4833333,489.6166667,2.605,2.82,3.118333333,2.821666667,2.71,2.96,2.966666667,2.906666667,0.030833333,0.025,0.035833333,0.026666667,0.056666667,0.076666667,0.0425,0.105,16.731585131844636
拖山,2023-07-06,19348678.33,30.78333333,8.186666667,7.52,1.01,0.052333333,358.5166667,493.9666667,3.108333333,0.026666667,30.78333333,30.41666667,30.91666667,30.13333333,29.81666667,29.68333333,28.98333333,29.5,8.186666667,7.96,8.513333333,8.231666667,8.191666667,8.175,7.923333333,8.093333333,7.52,5.461666667,9.26,8.361666667,8.051666667,8.323333333,6.95,8.033333333,1.01,0.921666667,0.773333333,0.95,0.923333333,0.845,0.998333333,0.99,0.052333333,0.0505,0.056,0.129166667,0.095833333,0.213666667,0.0652,0.072333333,358.5166667,116.0683333,73.91666667,80.05,282.0166667,55.51666667,93.3,98.05,493.9666667,460.4166667,489.25,491.1833333,493.8166667,495.4,497.4,487.4833333,3.108333333,2.605,2.82,3.118333333,2.821666667,2.71,2.96,2.966666667,0.026666667,0.030833333,0.025,0.035833333,0.026666667,0.056666667,0.076666667,0.0425,16.778134723431226
拖山,2023-07-07,17714916.0,30.92,8.118,7.064,1.092,0.0566,287.74,493.1,2.908,0.033,30.92,30.78333333,30.41666667,30.91666667,30.13333333,29.81666667,29.68333333,28.98333333,8.118,8.186666667,7.96,8.513333333,8.231666667,8.191666667,8.175,7.923333333,7.064,7.52,5.461666667,9.26,8.361666667,8.051666667,8.323333333,6.95,1.092,1.01,0.921666667,0.773333333,0.95,0.923333333,0.845,0.998333333,0.0566,0.052333333,0.0505,0.056,0.129166667,0.095833333,0.213666667,0.0652,287.74,358.5166667,116.0683333,73.91666667,80.05,282.0166667,55.51666667,93.3,493.1,493.9666667,460.4166667,489.25,491.1833333,493.8166667,495.4,497.4,2.908,3.108333333,2.605,2.82,3.118333333,2.821666667,2.71,2.96,0.033,0.026666667,0.030833333,0.025,0.035833333,0.026666667,0.056666667,0.076666667,16.689917610975787
