Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N,Temp_lag0,Temp_lag1,Temp_lag2,Temp_lag3,Temp_lag4,Temp_lag5,Temp_lag6,Temp_lag7,Temp_lag8,Temp_lag9,Temp_lag10,Temp_lag11,Temp_lag12,Temp_lag13,Temp_lag14,pH_lag0,pH_lag1,pH_lag2,pH_lag3,pH_lag4,pH_lag5,pH_lag6,pH_lag7,pH_lag8,pH_lag9,pH_lag10,pH_lag11,pH_lag12,pH_lag13,pH_lag14,DO_lag0,DO_lag1,DO_lag2,DO_lag3,DO_lag4,DO_lag5,DO_lag6,DO_lag7,DO_lag8,DO_lag9,DO_lag10,DO_lag11,DO_lag12,DO_lag13,DO_lag14,TN_lag0,TN_lag1,TN_lag2,TN_lag3,TN_lag4,TN_lag5,TN_lag6,TN_lag7,TN_lag8,TN_lag9,TN_lag10,TN_lag11,TN_lag12,TN_lag13,TN_lag14,TP_lag0,TP_lag1,TP_lag2,TP_lag3,TP_lag4,TP_lag5,TP_lag6,TP_lag7,TP_lag8,TP_lag9,TP_lag10,TP_lag11,TP_lag12,TP_lag13,TP_lag14,Turbidity_lag0,Turbidity_lag1,Turbidity_lag2,Turbidity_lag3,Turbidity_lag4,Turbidity_lag5,Turbidity_lag6,Turbidity_lag7,Turbidity_lag8,Turbidity_lag9,Turbidity_lag10,Turbidity_lag11,Turbidity_lag12,Turbidity_lag13,Turbidity_lag14,EC_lag0,EC_lag1,EC_lag2,EC_lag3,EC_lag4,EC_lag5,EC_lag6,EC_lag7,EC_lag8,EC_lag9,EC_lag10,EC_lag11,EC_lag12,EC_lag13,EC_lag14,CODMn_lag0,CODMn_lag1,CODMn_lag2,CODMn_lag3,CODMn_lag4,CODMn_lag5,CODMn_lag6,CODMn_lag7,CODMn_lag8,CODMn_lag9,CODMn_lag10,CODMn_lag11,CODMn_lag12,CODMn_lag13,CODMn_lag14,NH3N_lag0,NH3N_lag1,NH3N_lag2,NH3N_lag3,NH3N_lag4,NH3N_lag5,NH3N_lag6,NH3N_lag7,NH3N_lag8,NH3N_lag9,NH3N_lag10,NH3N_lag11,NH3N_lag12,NH3N_lag13,NH3N_lag14,y
锡东水厂,2021/11/29,3157780,13.025,8.4125,9.86,0.7,0.03,28.675,392.3,3.2,0.025,13.025,12.88333333,12.72,12.86666667,12.1,12.1,12.05,12.85,14.6,18.74,19.2,19.15,28.05,28.86666667,29.9,8.4125,8.456666667,8.396,8.376666667,8.065,8.07,8.073333333,8.0925,8.095,8.472,8.595,8.7325,8.975,9.023333333,8.37,9.86,10.065,9.948,9.926666667,9.685,9.798,9.848333333,9.555,9.16,8.804,8.845,9.3775,9.32,9.93,6.84,0.7,0.773333333,0.772,0.79,1.385,1.648,0.665,0.05,0.05,0.508,0.566666667,0.55,0.78,0.83,0.62,0.03,0.0315,0.0302,0.031333333,0.0465,0.0548,0.065,0.06525,0.0715,0.0368,0.0365,0.034,0.055,0.059,0.046,28.675,31.73333333,34.1,36.4,97.05,138.1,188.4833333,158.4,179.3833333,60.7,31.41666667,31.1,48.45,51.73333333,45.1,392.3,391.5666667,390.42,389.4333333,384.15,380.52,377.1666667,381,389.0833333,382.64,381.7833333,377.95,350.2,348.5333333,434,3.2,3.428333333,3.278,3.273333333,4.31,5.276,6.195,5.735,6.485,3.68,3.656666667,3.515,3.89,4.08,3.05,0.025,0.025,0.025,0.025,0.056,0.0282,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.137,14.96538012
锡东水厂,2021/11/30,4039257.5,12.65,8.3175,9.9225,1.21,0.06325,93.85,393.175,3.985,0.025,12.65,13.025,12.88333333,12.72,12.86666667,12.1,12.1,12.05,12.85,14.6,18.74,19.2,19.15,28.05,28.86666667,8.3175,8.4125,8.456666667,8.396,8.376666667,8.065,8.07,8.073333333,8.0925,8.095,8.472,8.595,8.7325,8.975,9.023333333,9.9225,9.86,10.065,9.948,9.926666667,9.685,9.798,9.848333333,9.555,9.16,8.804,8.845,9.3775,9.32,9.93,1.21,0.7,0.773333333,0.772,0.79,1.385,1.648,0.665,0.05,0.05,0.508,0.566666667,0.55,0.78,0.83,0.06325,0.03,0.0315,0.0302,0.031333333,0.0465,0.0548,0.065,0.06525,0.0715,0.0368,0.0365,0.034,0.055,0.059,93.85,28.675,31.73333333,34.1,36.4,97.05,138.1,188.4833333,158.4,179.3833333,60.7,31.41666667,31.1,48.45,51.73333333,393.175,392.3,391.5666667,390.42,389.4333333,384.15,380.52,377.1666667,381,389.0833333,382.64,381.7833333,377.95,350.2,348.5333333,3.985,3.2,3.428333333,3.278,3.273333333,4.31,5.276,6.195,5.735,6.485,3.68,3.656666667,3.515,3.89,4.08,0.025,0.025,0.025,0.025,0.025,0.056,0.0282,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,15.21157169
锡东水厂,2021/12/1,3423080,11,8.34,10.27666667,1.013333333,0.051666667,52.86666667,394.6333333,3.376666667,0.025,11,12.65,13.025,12.88333333,12.72,12.86666667,12.1,12.1,12.05,12.85,14.6,18.74,19.2,19.15,28.05,8.34,8.3175,8.4125,8.456666667,8.396,8.376666667,8.065,8.07,8.073333333,8.0925,8.095,8.472,8.595,8.7325,8.975,10.27666667,9.9225,9.86,10.065,9.948,9.926666667,9.685,9.798,9.848333333,9.555,9.16,8.804,8.845,9.3775,9.32,1.013333333,1.21,0.7,0.773333333,0.772,0.79,1.385,1.648,0.665,0.05,0.05,0.508,0.566666667,0.55,0.78,0.051666667,0.06325,0.03,0.0315,0.0302,0.031333333,0.0465,0.0548,0.065,0.06525,0.0715,0.0368,0.0365,0.034,0.055,52.86666667,93.85,28.675,31.73333333,34.1,36.4,97.05,138.1,188.4833333,158.4,179.3833333,60.7,31.41666667,31.1,48.45,394.6333333,393.175,392.3,391.5666667,390.42,389.4333333,384.15,380.52,377.1666667,381,389.0833333,382.64,381.7833333,377.95,350.2,3.376666667,3.985,3.2,3.428333333,3.278,3.273333333,4.31,5.276,6.195,5.735,6.485,3.68,3.656666667,3.515,3.89,0.025,0.025,0.025,0.025,0.025,0.025,0.056,0.0282,0.025,0.025,0.025,0.025,0.025,0.025,0.025,15.04605158
锡东水厂,2021/12/2,3629366.667,10.36666667,8.343333333,10.30333333,0.89,0.048,45.03333333,395.2333333,3.206666667,0.025,10.36666667,11,12.65,13.025,12.88333333,12.72,12.86666667,12.1,12.1,12.05,12.85,14.6,18.74,19.2,19.15,8.343333333,8.34,8.3175,8.4125,8.456666667,8.396,8.376666667,8.065,8.07,8.073333333,8.0925,8.095,8.472,8.595,8.7325,10.30333333,10.27666667,9.9225,9.86,10.065,9.948,9.926666667,9.685,9.798,9.848333333,9.555,9.16,8.804,8.845,9.3775,0.89,1.013333333,1.21,0.7,0.773333333,0.772,0.79,1.385,1.648,0.665,0.05,0.05,0.508,0.566666667,0.55,0.048,0.051666667,0.06325,0.03,0.0315,0.0302,0.031333333,0.0465,0.0548,0.065,0.06525,0.0715,0.0368,0.0365,0.034,45.03333333,52.86666667,93.85,28.675,31.73333333,34.1,36.4,97.05,138.1,188.4833333,158.4,179.3833333,60.7,31.41666667,31.1,395.2333333,394.6333333,393.175,392.3,391.5666667,390.42,389.4333333,384.15,380.52,377.1666667,381,389.0833333,382.64,381.7833333,377.95,3.206666667,3.376666667,3.985,3.2,3.428333333,3.278,3.273333333,4.31,5.276,6.195,5.735,6.485,3.68,3.656666667,3.515,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.056,0.0282,0.025,0.025,0.025,0.025,0.025,0.025,15.10456899
锡东水厂,2021/12/3,4237890,10.2,8.39,10.67,1.01,0.054,50.4,396.2,3.43,0.025,10.2,10.36666667,11,12.65,13.025,12.88333333,12.72,12.86666667,12.1,12.1,12.05,12.85,14.6,18.74,19.2,8.39,8.343333333,8.34,8.3175,8.4125,8.456666667,8.396,8.376666667,8.065,8.07,8.073333333,8.0925,8.095,8.472,8.595,10.67,10.30333333,10.27666667,9.9225,9.86,10.065,9.948,9.926666667,9.685,9.798,9.848333333,9.555,9.16,8.804,8.845,1.01,0.89,1.013333333,1.21,0.7,0.773333333,0.772,0.79,1.385,1.648,0.665,0.05,0.05,0.508,0.566666667,0.054,0.048,0.051666667,0.06325,0.03,0.0315,0.0302,0.031333333,0.0465,0.0548,0.065,0.06525,0.0715,0.0368,0.0365,50.4,45.03333333,52.86666667,93.85,28.675,31.73333333,34.1,36.4,97.05,138.1,188.4833333,158.4,179.3833333,60.7,31.41666667,396.2,395.2333333,394.6333333,393.175,392.3,391.5666667,390.42,389.4333333,384.15,380.52,377.1666667,381,389.0833333,382.64,381.7833333,3.43,3.206666667,3.376666667,3.985,3.2,3.428333333,3.278,3.273333333,4.31,5.276,6.195,5.735,6.485,3.68,3.656666667,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.056,0.0282,0.025,0.025,0.025,0.025,0.025,15.2595763
锡东水厂,2021/12/7,2898120,12,8.49,10.73,0.7,0.0435,24.95,398.2,3.03,0.025,12,10.2,10.36666667,11,12.65,13.025,12.88333333,12.72,12.86666667,12.1,12.1,12.05,12.85,14.6,18.74,8.49,8.39,8.343333333,8.34,8.3175,8.4125,8.456666667,8.396,8.376666667,8.065,8.07,8.073333333,8.0925,8.095,8.472,10.73,10.67,10.30333333,10.27666667,9.9225,9.86,10.065,9.948,9.926666667,9.685,9.798,9.848333333,9.555,9.16,8.804,0.7,1.01,0.89,1.013333333,1.21,0.7,0.773333333,0.772,0.79,1.385,1.648,0.665,0.05,0.05,0.508,0.0435,0.054,0.048,0.051666667,0.06325,0.03,0.0315,0.0302,0.031333333,0.0465,0.0548,0.065,0.06525,0.0715,0.0368,24.95,50.4,45.03333333,52.86666667,93.85,28.675,31.73333333,34.1,36.4,97.05,138.1,188.4833333,158.4,179.3833333,60.7,398.2,396.2,395.2333333,394.6333333,393.175,392.3,391.5666667,390.42,389.4333333,384.15,380.52,377.1666667,381,389.0833333,382.64,3.03,3.43,3.206666667,3.376666667,3.985,3.2,3.428333333,3.278,3.273333333,4.31,5.276,6.195,5.735,6.485,3.68,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.056,0.0282,0.025,0.025,0.025,0.025,14.87957315
锡东水厂,2021/12/8,2761210,12.05,8.5525,10.745,0.7,0.04275,24.775,398.95,3.0025,0.025,12.05,12,10.2,10.36666667,11,12.65,13.025,12.88333333,12.72,12.86666667,12.1,12.1,12.05,12.85,14.6,8.5525,8.49,8.39,8.343333333,8.34,8.3175,8.4125,8.456666667,8.396,8.376666667,8.065,8.07,8.073333333,8.0925,8.095,10.745,10.73,10.67,10.30333333,10.27666667,9.9225,9.86,10.065,9.948,9.926666667,9.685,9.798,9.848333333,9.555,9.16,0.7,0.7,1.01,0.89,1.013333333,1.21,0.7,0.773333333,0.772,0.79,1.385,1.648,0.665,0.05,0.05,0.04275,0.0435,0.054,0.048,0.051666667,0.06325,0.03,0.0315,0.0302,0.031333333,0.0465,0.0548,0.065,0.06525,0.0715,24.775,24.95,50.4,45.03333333,52.86666667,93.85,28.675,31.73333333,34.1,36.4,97.05,138.1,188.4833333,158.4,179.3833333,398.95,398.2,396.2,395.2333333,394.6333333,393.175,392.3,391.5666667,390.42,389.4333333,384.15,380.52,377.1666667,381,389.0833333,3.0025,3.03,3.43,3.206666667,3.376666667,3.985,3.2,3.428333333,3.278,3.273333333,4.31,5.276,6.195,5.735,6.485,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.056,0.0282,0.025,0.025,0.025,14.83117991
锡东水厂,2021/12/9,2804187.5,12.25,8.59,10.69,0.7325,0.0465,25.35,400.4,2.985,0.025,12.25,12.05,12,10.2,10.36666667,11,12.65,13.025,12.88333333,12.72,12.86666667,12.1,12.1,12.05,12.85,8.59,8.5525,8.49,8.39,8.343333333,8.34,8.3175,8.4125,8.456666667,8.396,8.376666667,8.065,8.07,8.073333333,8.0925,10.69,10.745,10.73,10.67,10.30333333,10.27666667,9.9225,9.86,10.065,9.948,9.926666667,9.685,9.798,9.848333333,9.555,0.7325,0.7,0.7,1.01,0.89,1.013333333,1.21,0.7,0.773333333,0.772,0.79,1.385,1.648,0.665,0.05,0.0465,0.04275,0.0435,0.054,0.048,0.051666667,0.06325,0.03,0.0315,0.0302,0.031333333,0.0465,0.0548,0.065,0.06525,25.35,24.775,24.95,50.4,45.03333333,52.86666667,93.85,28.675,31.73333333,34.1,36.4,97.05,138.1,188.4833333,158.4,400.4,398.95,398.2,396.2,395.2333333,394.6333333,393.175,392.3,391.5666667,390.42,389.4333333,384.15,380.52,377.1666667,381,2.985,3.0025,3.03,3.43,3.206666667,3.376666667,3.985,3.2,3.428333333,3.278,3.273333333,4.31,5.276,6.195,5.735,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.056,0.0282,0.025,0.025,14.84662475
锡东水厂,2021/12/10,2551495,12.75,8.57,10.67,0.72,0.045,24.95,400.55,2.96,0.025,12.75,12.25,12.05,12,10.2,10.36666667,11,12.65,13.025,12.88333333,12.72,12.86666667,12.1,12.1,12.05,8.57,8.59,8.5525,8.49,8.39,8.343333333,8.34,8.3175,8.4125,8.456666667,8.396,8.376666667,8.065,8.07,8.073333333,10.67,10.69,10.745,10.73,10.67,10.30333333,10.27666667,9.9225,9.86,10.065,9.948,9.926666667,9.685,9.798,9.848333333,0.72,0.7325,0.7,0.7,1.01,0.89,1.013333333,1.21,0.7,0.773333333,0.772,0.79,1.385,1.648,0.665,0.045,0.0465,0.04275,0.0435,0.054,0.048,0.051666667,0.06325,0.03,0.0315,0.0302,0.031333333,0.0465,0.0548,0.065,24.95,25.35,24.775,24.95,50.4,45.03333333,52.86666667,93.85,28.675,31.73333333,34.1,36.4,97.05,138.1,188.4833333,400.55,400.4,398.95,398.2,396.2,395.2333333,394.6333333,393.175,392.3,391.5666667,390.42,389.4333333,384.15,380.52,377.1666667,2.96,2.985,3.0025,3.03,3.43,3.206666667,3.376666667,3.985,3.2,3.428333333,3.278,3.273333333,4.31,5.276,6.195,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.056,0.0282,0.025,14.75219041
锡东水厂,2021/12/14,6580742.5,10.675,8.4875,10.73333333,0.715,0.04525,25.675,407.075,2.9575,0.025,10.675,12.75,12.25,12.05,12,10.2,10.36666667,11,12.65,13.025,12.88333333,12.72,12.86666667,12.1,12.1,8.4875,8.57,8.59,8.5525,8.49,8.39,8.343333333,8.34,8.3175,8.4125,8.456666667,8.396,8.376666667,8.065,8.07,10.73333333,10.67,10.69,10.745,10.73,10.67,10.30333333,10.27666667,9.9225,9.86,10.065,9.948,9.926666667,9.685,9.798,0.715,0.72,0.7325,0.7,0.7,1.01,0.89,1.013333333,1.21,0.7,0.773333333,0.772,0.79,1.385,1.648,0.04525,0.045,0.0465,0.04275,0.0435,0.054,0.048,0.051666667,0.06325,0.03,0.0315,0.0302,0.031333333,0.0465,0.0548,25.675,24.95,25.35,24.775,24.95,50.4,45.03333333,52.86666667,93.85,28.675,31.73333333,34.1,36.4,97.05,138.1,407.075,400.55,400.4,398.95,398.2,396.2,395.2333333,394.6333333,393.175,392.3,391.5666667,390.42,389.4333333,384.15,380.52,2.9575,2.96,2.985,3.0025,3.03,3.43,3.206666667,3.376666667,3.985,3.2,3.428333333,3.278,3.273333333,4.31,5.276,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.056,0.0282,15.69965829
锡东水厂,2021/12/15,5491945,10.55,8.405,10.56,0.735,0.046,27.2,410.85,3.03,0.025,10.55,10.675,12.75,12.25,12.05,12,10.2,10.36666667,11,12.65,13.025,12.88333333,12.72,12.86666667,12.1,8.405,8.4875,8.57,8.59,8.5525,8.49,8.39,8.343333333,8.34,8.3175,8.4125,8.456666667,8.396,8.376666667,8.065,10.56,10.73333333,10.67,10.69,10.745,10.73,10.67,10.30333333,10.27666667,9.9225,9.86,10.065,9.948,9.926666667,9.685,0.735,0.715,0.72,0.7325,0.7,0.7,1.01,0.89,1.013333333,1.21,0.7,0.773333333,0.772,0.79,1.385,0.046,0.04525,0.045,0.0465,0.04275,0.0435,0.054,0.048,0.051666667,0.06325,0.03,0.0315,0.0302,0.031333333,0.0465,27.2,25.675,24.95,25.35,24.775,24.95,50.4,45.03333333,52.86666667,93.85,28.675,31.73333333,34.1,36.4,97.05,410.85,407.075,400.55,400.4,398.95,398.2,396.2,395.2333333,394.6333333,393.175,392.3,391.5666667,390.42,389.4333333,384.15,3.03,2.9575,2.96,2.985,3.0025,3.03,3.43,3.206666667,3.376666667,3.985,3.2,3.428333333,3.278,3.273333333,4.31,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.056,15.51879321
锡东水厂,2021/12/21,17551180,11.5,8.305,10.75,1.68,0.0705,31.85,399.8,2.12,0.025,11.5,10.55,10.675,12.75,12.25,12.05,12,10.2,10.36666667,11,12.65,13.025,12.88333333,12.72,12.86666667,8.305,8.405,8.4875,8.57,8.59,8.5525,8.49,8.39,8.343333333,8.34,8.3175,8.4125,8.456666667,8.396,8.376666667,10.75,10.56,10.73333333,10.67,10.69,10.745,10.73,10.67,10.30333333,10.27666667,9.9225,9.86,10.065,9.948,9.926666667,1.68,0.735,0.715,0.72,0.7325,0.7,0.7,1.01,0.89,1.013333333,1.21,0.7,0.773333333,0.772,0.79,0.0705,0.046,0.04525,0.045,0.0465,0.04275,0.0435,0.054,0.048,0.051666667,0.06325,0.03,0.0315,0.0302,0.031333333,31.85,27.2,25.675,24.95,25.35,24.775,24.95,50.4,45.03333333,52.86666667,93.85,28.675,31.73333333,34.1,36.4,399.8,410.85,407.075,400.55,400.4,398.95,398.2,396.2,395.2333333,394.6333333,393.175,392.3,391.5666667,390.42,389.4333333,2.12,3.03,2.9575,2.96,2.985,3.0025,3.03,3.43,3.206666667,3.376666667,3.985,3.2,3.428333333,3.278,3.273333333,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,16.6806318
锡东水厂,2021/12/22,2005630,11.76666667,8.126666667,10.55666667,1.666666667,0.071333333,31.2,399.6,1.983333333,0.025,11.76666667,11.5,10.55,10.675,12.75,12.25,12.05,12,10.2,10.36666667,11,12.65,13.025,12.88333333,12.72,8.126666667,8.305,8.405,8.4875,8.57,8.59,8.5525,8.49,8.39,8.343333333,8.34,8.3175,8.4125,8.456666667,8.396,10.55666667,10.75,10.56,10.73333333,10.67,10.69,10.745,10.73,10.67,10.30333333,10.27666667,9.9225,9.86,10.065,9.948,1.666666667,1.68,0.735,0.715,0.72,0.7325,0.7,0.7,1.01,0.89,1.013333333,1.21,0.7,0.773333333,0.772,0.071333333,0.0705,0.046,0.04525,0.045,0.0465,0.04275,0.0435,0.054,0.048,0.051666667,0.06325,0.03,0.0315,0.0302,31.2,31.85,27.2,25.675,24.95,25.35,24.775,24.95,50.4,45.03333333,52.86666667,93.85,28.675,31.73333333,34.1,399.6,399.8,410.85,407.075,400.55,400.4,398.95,398.2,396.2,395.2333333,394.6333333,393.175,392.3,391.5666667,390.42,1.983333333,2.12,3.03,2.9575,2.96,2.985,3.0025,3.03,3.43,3.206666667,3.376666667,3.985,3.2,3.428333333,3.278,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.51146928
锡东水厂,2021/12/23,2158205,11.66666667,8.146666667,10.68333333,1.65,0.068,30.3,400.6666667,1.995,0.025,11.66666667,11.76666667,11.5,10.55,10.675,12.75,12.25,12.05,12,10.2,10.36666667,11,12.65,13.025,12.88333333,8.146666667,8.126666667,8.305,8.405,8.4875,8.57,8.59,8.5525,8.49,8.39,8.343333333,8.34,8.3175,8.4125,8.456666667,10.68333333,10.55666667,10.75,10.56,10.73333333,10.67,10.69,10.745,10.73,10.67,10.30333333,10.27666667,9.9225,9.86,10.065,1.65,1.666666667,1.68,0.735,0.715,0.72,0.7325,0.7,0.7,1.01,0.89,1.013333333,1.21,0.7,0.773333333,0.068,0.071333333,0.0705,0.046,0.04525,0.045,0.0465,0.04275,0.0435,0.054,0.048,0.051666667,0.06325,0.03,0.0315,30.3,31.2,31.85,27.2,25.675,24.95,25.35,24.775,24.95,50.4,45.03333333,52.86666667,93.85,28.675,31.73333333,400.6666667,399.6,399.8,410.85,407.075,400.55,400.4,398.95,398.2,396.2,395.2333333,394.6333333,393.175,392.3,391.5666667,1.995,1.983333333,2.12,3.03,2.9575,2.96,2.985,3.0025,3.03,3.43,3.206666667,3.376666667,3.985,3.2,3.428333333,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.58478788
锡东水厂,2021/12/24,2427550,11.86666667,8.166666667,10.67333333,1.63,0.065666667,31.96666667,403.7,2.1,0.025,11.86666667,11.66666667,11.76666667,11.5,10.55,10.675,12.75,12.25,12.05,12,10.2,10.36666667,11,12.65,13.025,8.166666667,8.146666667,8.126666667,8.305,8.405,8.4875,8.57,8.59,8.5525,8.49,8.39,8.343333333,8.34,8.3175,8.4125,10.67333333,10.68333333,10.55666667,10.75,10.56,10.73333333,10.67,10.69,10.745,10.73,10.67,10.30333333,10.27666667,9.9225,9.86,1.63,1.65,1.666666667,1.68,0.735,0.715,0.72,0.7325,0.7,0.7,1.01,0.89,1.013333333,1.21,0.7,0.065666667,0.068,0.071333333,0.0705,0.046,0.04525,0.045,0.0465,0.04275,0.0435,0.054,0.048,0.051666667,0.06325,0.03,31.96666667,30.3,31.2,31.85,27.2,25.675,24.95,25.35,24.775,24.95,50.4,45.03333333,52.86666667,93.85,28.675,403.7,400.6666667,399.6,399.8,410.85,407.075,400.55,400.4,398.95,398.2,396.2,395.2333333,394.6333333,393.175,392.3,2.1,1.995,1.983333333,2.12,3.03,2.9575,2.96,2.985,3.0025,3.03,3.43,3.206666667,3.376666667,3.985,3.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.70239349
锡东水厂,2021/12/27,2501760,6.9,8.23,12.375,1.575,0.0625,34.15,392.3,2.32,0.025,6.9,11.86666667,11.66666667,11.76666667,11.5,10.55,10.675,12.75,12.25,12.05,12,10.2,10.36666667,11,12.65,8.23,8.166666667,8.146666667,8.126666667,8.305,8.405,8.4875,8.57,8.59,8.5525,8.49,8.39,8.343333333,8.34,8.3175,12.375,10.67333333,10.68333333,10.55666667,10.75,10.56,10.73333333,10.67,10.69,10.745,10.73,10.67,10.30333333,10.27666667,9.9225,1.575,1.63,1.65,1.666666667,1.68,0.735,0.715,0.72,0.7325,0.7,0.7,1.01,0.89,1.013333333,1.21,0.0625,0.065666667,0.068,0.071333333,0.0705,0.046,0.04525,0.045,0.0465,0.04275,0.0435,0.054,0.048,0.051666667,0.06325,34.15,31.96666667,30.3,31.2,31.85,27.2,25.675,24.95,25.35,24.775,24.95,50.4,45.03333333,52.86666667,93.85,392.3,403.7,400.6666667,399.6,399.8,410.85,407.075,400.55,400.4,398.95,398.2,396.2,395.2333333,394.6333333,393.175,2.32,2.1,1.995,1.983333333,2.12,3.03,2.9575,2.96,2.985,3.0025,3.03,3.43,3.206666667,3.376666667,3.985,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.73250544
锡东水厂,2021/12/28,2490122.5,6.8,8.165,12.0025,1.69,0.075,33.275,390.15,1.9725,0.025,6.8,6.9,11.86666667,11.66666667,11.76666667,11.5,10.55,10.675,12.75,12.25,12.05,12,10.2,10.36666667,11,8.165,8.23,8.166666667,8.146666667,8.126666667,8.305,8.405,8.4875,8.57,8.59,8.5525,8.49,8.39,8.343333333,8.34,12.0025,12.375,10.67333333,10.68333333,10.55666667,10.75,10.56,10.73333333,10.67,10.69,10.745,10.73,10.67,10.30333333,10.27666667,1.69,1.575,1.63,1.65,1.666666667,1.68,0.735,0.715,0.72,0.7325,0.7,0.7,1.01,0.89,1.013333333,0.075,0.0625,0.065666667,0.068,0.071333333,0.0705,0.046,0.04525,0.045,0.0465,0.04275,0.0435,0.054,0.048,0.051666667,33.275,34.15,31.96666667,30.3,31.2,31.85,27.2,25.675,24.95,25.35,24.775,24.95,50.4,45.03333333,52.86666667,390.15,392.3,403.7,400.6666667,399.6,399.8,410.85,407.075,400.55,400.4,398.95,398.2,396.2,395.2333333,394.6333333,1.9725,2.32,2.1,1.995,1.983333333,2.12,3.03,2.9575,2.96,2.985,3.0025,3.03,3.43,3.206666667,3.376666667,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.72784287
锡东水厂,2021/12/30,2410880,7.2,8.21,12.32,1.88,0.066,31.8,384.7,1.96,0.025,7.2,6.8,6.9,11.86666667,11.66666667,11.76666667,11.5,10.55,10.675,12.75,12.25,12.05,12,10.2,10.36666667,8.21,8.165,8.23,8.166666667,8.146666667,8.126666667,8.305,8.405,8.4875,8.57,8.59,8.5525,8.49,8.39,8.343333333,12.32,12.0025,12.375,10.67333333,10.68333333,10.55666667,10.75,10.56,10.73333333,10.67,10.69,10.745,10.73,10.67,10.30333333,1.88,1.69,1.575,1.63,1.65,1.666666667,1.68,0.735,0.715,0.72,0.7325,0.7,0.7,1.01,0.89,0.066,0.075,0.0625,0.065666667,0.068,0.071333333,0.0705,0.046,0.04525,0.045,0.0465,0.04275,0.0435,0.054,0.048,31.8,33.275,34.15,31.96666667,30.3,31.2,31.85,27.2,25.675,24.95,25.35,24.775,24.95,50.4,45.03333333,384.7,390.15,392.3,403.7,400.6666667,399.6,399.8,410.85,407.075,400.55,400.4,398.95,398.2,396.2,395.2333333,1.96,1.9725,2.32,2.1,1.995,1.983333333,2.12,3.03,2.9575,2.96,2.985,3.0025,3.03,3.43,3.206666667,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.6955028
锡东水厂,2022/1/11,2052213.333,9.166666667,8.126666667,10.48333333,1.98,0.066,33.56666667,399.6666667,1.98,0.026666667,9.166666667,7.2,6.8,6.9,11.86666667,11.66666667,11.76666667,11.5,10.55,10.675,12.75,12.25,12.05,12,10.2,8.126666667,8.21,8.165,8.23,8.166666667,8.146666667,8.126666667,8.305,8.405,8.4875,8.57,8.59,8.5525,8.49,8.39,10.48333333,12.32,12.0025,12.375,10.67333333,10.68333333,10.55666667,10.75,10.56,10.73333333,10.67,10.69,10.745,10.73,10.67,1.98,1.88,1.69,1.575,1.63,1.65,1.666666667,1.68,0.735,0.715,0.72,0.7325,0.7,0.7,1.01,0.066,0.066,0.075,0.0625,0.065666667,0.068,0.071333333,0.0705,0.046,0.04525,0.045,0.0465,0.04275,0.0435,0.054,33.56666667,31.8,33.275,34.15,31.96666667,30.3,31.2,31.85,27.2,25.675,24.95,25.35,24.775,24.95,50.4,399.6666667,384.7,390.15,392.3,403.7,400.6666667,399.6,399.8,410.85,407.075,400.55,400.4,398.95,398.2,396.2,1.98,1.96,1.9725,2.32,2.1,1.995,1.983333333,2.12,3.03,2.9575,2.96,2.985,3.0025,3.03,3.43,0.026666667,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,14.53442993
